"husage","husunion","husearns","huseduc","husblck","hushisp","hushrs","kidge6","earns","age","black","educ","hispanic","union","faminc","husexp","exper","kidlt6","hours","expersq","nwifeinc","inlf","hrwage","lwage"
31,0,412,12,0,0,35,0,0,26,0,12,0,NA,22500,13,8,0,0,64,22.5,0,NA,NA
27,0,550,10,0,0,44,0,371,25,0,12,0,0,45000,11,7,1,40,49,25.7080001831055,1,9.27499961853027,2.22732257843018
70,NA,0,12,0,0,0,0,0,28,0,13,0,NA,55000,52,9,0,0,81,55,0,NA,NA
37,0,960,12,0,0,80,1,270,34,0,12,0,0,67500,19,16,0,24,256,53.4599990844727,1,11.25,2.42036819458008
32,0,850,16,0,0,50,0,0,32,0,14,0,NA,45000,10,12,1,0,144,45,0,NA,NA
35,0,400,16,0,0,40,0,500,32,0,18,0,0,45000,13,8,1,0,64,19,0,NA,NA
64,NA,0,12,0,0,0,0,0,53,0,12,0,NA,0,46,35,0,0,1225,0,0,NA,NA
31,0,250,12,0,0,40,0,246,31,0,18,0,0,32500,13,7,0,35,49,19.7080001831055,1,7.02857160568237,1.94998347759247
36,0,310,12,0,0,40,0,0,36,0,16,0,NA,27500,18,14,1,0,196,27.5,0,NA,NA
60,0,846,18,0,0,40,0,461,58,0,18,0,0,3000,36,34,0,30,1156,0,1,15.3666667938232,2.73220062255859
49,0,400,8,0,0,40,0,336,52,0,12,0,0,27500,35,34,0,40,1156,10.0279998779297,1,8.39999961853027,2.12823176383972
43,1,1000,12,0,0,40,1,125,37,0,13,0,0,37500,25,18,0,16,324,31,1,7.8125,2.05572509765625
47,0,425,12,0,0,0,1,455,46,0,17,0,0,112500,29,23,0,40,529,88.8399963378906,1,11.375,2.43141794204712
30,NA,0,14,0,0,50,0,1346,29,0,14,0,0,55000,10,9,1,40,81,0,1,33.6500015258789,3.51601314544678
33,1,284,13,0,0,38,0,301,32,0,12,0,1,22500,14,14,1,25,196,6.84800004959106,1,12.039999961853,2.4882345199585
41,NA,0,18,0,0,12,1,500,43,0,16,0,0,27500,17,21,0,40,441,1.5,1,12.5,2.52572870254517
52,0,1155,18,0,0,38,1,367,51,0,18,0,0,112500,28,27,0,0,729,93.4160003662109,0,NA,NA
45,NA,0,12,0,0,40,0,0,41,0,16,0,NA,3000,27,19,1,0,361,3,0,NA,NA
27,1,700,17,0,0,40,0,100,29,0,12,0,0,32500,4,11,0,20,121,27.2999992370605,1,5,1.60943794250488
31,0,280,12,0,0,45,0,0,25,0,17,0,NA,17500,13,2,1,0,4,17.5,0,NA,NA
57,1,588,16,0,0,40,0,230,54,0,16,0,0,45000,35,32,0,40,1024,33.0400009155273,1,5.75,1.74919986724854
35,0,300,12,0,0,40,0,0,32,0,12,0,NA,27500,17,14,1,0,196,27.5,0,NA,NA
26,0,170,6,0,1,12,0,320,26,0,12,1,0,22500,14,8,1,40,64,5.8600001335144,1,8,2.0794415473938
33,NA,0,14,0,0,60,0,600,33,0,12,0,1,55000,13,15,1,40,225,23.7999992370605,1,15,2.70805025100708
55,NA,0,12,1,0,0,1,800,45,1,15,0,0,0,37,24,0,0,576,0,0,NA,NA
43,0,999,18,0,0,45,0,0,41,0,14,0,NA,112500,19,21,1,0,441,112.5,0,NA,NA
29,0,349,15,1,0,60,0,700,32,1,16,0,0,45000,8,10,1,40,100,8.60000038146973,1,17.5,2.86220097541809
60,NA,0,12,0,0,40,0,0,51,0,12,0,NA,45000,42,33,0,0,1089,45,0,NA,NA
44,0,404,9,0,0,72,1,240,47,0,9,0,0,37500,29,32,0,40,1024,25.0200004577637,1,6,1.7917594909668
38,0,500,14,0,0,40,1,320,36,0,13,0,0,11500,18,17,0,40,289,0,1,8,2.0794415473938
67,NA,0,13,0,0,0,0,745,43,0,18,0,1,55000,48,19,0,40,361,16.2600002288818,1,18.625,2.92450475692749
37,0,450,12,1,0,60,1,360,39,1,12,0,0,22500,19,21,0,40,441,3.77999997138977,1,9,2.19722461700439
29,0,1400,18,0,0,60,0,0,31,0,18,0,NA,45000,5,7,1,0,49,45,0,NA,NA
57,NA,0,13,0,0,0,0,600,48,0,16,0,0,55000,38,26,0,40,676,23.7999992370605,1,15,2.70805025100708
42,0,320,15,0,0,48,0,0,34,0,16,0,NA,13750,21,12,0,0,144,13.75,0,NA,NA
50,NA,0,8,0,0,0,0,180,33,0,12,0,0,6250,36,15,0,40,225,0,1,4.5,1.50407743453979
41,0,1923,18,0,1,50,0,0,31,0,16,0,NA,112500,17,9,1,0,81,112.5,0,NA,NA
62,NA,0,7,1,0,0,0,0,51,1,10,0,NA,8750,49,35,0,0,1225,8.75,0,NA,NA
41,0,200,5,0,1,40,1,0,40,0,5,1,NA,3000,30,29,0,0,841,3,0,NA,NA
30,0,608,12,0,0,45,0,247,28,0,12,0,0,37500,12,10,1,40,100,24.6560001373291,1,6.17500019073486,1.82050895690918
38,0,440,12,0,0,42,1,125,39,0,14,0,0,32500,20,19,0,25,361,26,1,5,1.60943794250488
46,0,574,12,0,0,45,0,65,34,0,12,0,0,37500,28,16,1,18,256,34.1199989318848,1,3.61111116409302,1.28401553630829
38,NA,0,16,0,0,85,0,384,38,0,16,0,1,45000,16,16,1,72,256,25.0319995880127,1,5.33333349227905,1.6739764213562
39,0,820,16,1,0,40,0,1000,43,1,16,0,0,112500,17,21,1,40,441,60.5,1,25,3.21887588500977
30,0,500,16,0,0,40,0,0,21,0,14,0,NA,27500,8,1,0,0,1,27.5,0,NA,NA
63,NA,0,12,0,0,0,0,113,58,0,12,0,0,22500,45,40,0,24,1600,16.6240005493164,1,4.70833349227905,1.54933404922485
57,0,1500,16,0,1,64,0,1100,51,0,16,0,0,112500,35,29,0,40,841,55.2999992370605,1,27.5,3.31418609619141
34,0,810,12,0,0,60,0,480,32,0,12,0,0,32500,16,14,1,40,196,7.53999996185303,1,12,2.4849066734314
46,1,734,12,0,0,43,1,945,43,0,13,0,0,112500,28,24,0,45,576,63.3600006103516,1,21,3.04452252388
35,1,440,12,1,0,40,0,328,31,1,14,0,0,37500,17,11,1,40,121,20.4440002441406,1,8.19999980926514,2.10413408279419
49,0,184,7,0,1,40,0,297,45,0,8,1,0,13750,36,31,0,40,961,0,1,7.42500019073486,2.00485277175903
44,NA,0,16,0,0,60,1,0,43,0,12,0,NA,67500,22,25,0,0,625,67.5,0,NA,NA
35,1,560,12,0,0,40,0,320,32,0,12,0,1,55000,17,14,1,0,196,38.3600006103516,0,NA,NA
31,0,450,12,0,0,40,1,0,27,0,12,0,NA,27500,13,9,0,0,81,27.5,0,NA,NA
45,0,528,10,0,0,40,1,266,45,0,6,0,0,27500,29,33,0,40,1089,13.6680002212524,1,6.65000009536743,1.8946168422699
35,0,500,12,0,0,40,0,300,41,0,15,0,0,45000,17,20,0,40,400,29.3999996185303,1,7.5,2.01490306854248
49,1,800,12,0,0,40,0,260,48,0,12,0,0,112500,31,30,0,40,900,98.9800033569336,1,6.5,1.8718022108078
59,0,1900,10,0,0,0,0,500,57,0,10,0,0,0,43,41,0,0,1681,0,0,NA,NA
45,NA,0,12,0,0,0,0,0,48,0,12,0,NA,55000,27,30,0,0,900,55,0,NA,NA
44,1,350,14,0,0,26,0,0,44,0,17,0,NA,37500,24,21,0,0,441,37.5,0,NA,NA
48,NA,0,8,0,0,0,0,209,48,0,11,0,0,17500,34,31,0,35,961,6.63199996948242,1,5.97142839431763,1.7869861125946
42,0,240,6,0,1,24,0,0,45,0,9,1,NA,22500,30,30,0,0,900,22.5,0,NA,NA
31,NA,0,12,0,0,40,0,0,26,0,8,0,NA,112500,13,12,1,0,144,112.5,0,NA,NA
55,NA,0,12,0,0,40,0,0,52,0,14,0,NA,37500,37,32,0,0,1024,37.5,0,NA,NA
65,NA,0,16,0,0,0,0,290,49,0,16,0,0,37500,43,27,0,40,729,22.4200000762939,1,7.25,1.981001496315
27,0,210,12,0,0,32,0,0,21,0,12,0,NA,3000,9,3,0,0,9,3,0,NA,NA
53,0,304,10,0,0,40,0,0,48,0,9,0,NA,17500,37,33,0,0,1089,17.5,0,NA,NA
41,0,1154,16,0,0,70,1,315,38,0,12,0,0,112500,19,20,0,35,400,96.120002746582,1,9,2.19722461700439
24,0,310,12,0,0,30,0,300,23,0,12,0,0,37500,6,5,1,40,25,21.8999996185303,1,7.5,2.01490306854248
60,NA,0,12,0,0,0,0,0,46,0,12,0,NA,27500,42,28,0,0,784,27.5,0,NA,NA
37,NA,0,12,1,0,0,1,436,41,1,13,0,1,27500,19,22,0,40,484,4.82800006866455,1,10.8999996185303,2.38876271247864
39,0,384,16,0,0,40,1,90,38,0,14,0,0,27500,17,18,0,15,324,22.8199996948242,1,6,1.7917594909668
27,0,600,15,0,0,40,0,410,26,0,15,0,0,67500,6,5,1,40,25,46.1800003051758,1,10.25,2.32727766036987
29,1,1000,12,0,0,44,0,550,29,0,13,0,0,112500,11,10,0,45,100,83.9000015258789,1,12.222222328186,2.50325584411621
22,0,800,9,0,0,50,0,700,30,0,12,0,0,55000,7,12,0,50,144,18.6000003814697,1,14,2.63905739784241
44,NA,0,18,0,0,50,1,425,43,0,16,0,1,55000,20,21,0,40,441,32.9000015258789,1,10.625,2.36320972442627
42,1,575,13,0,0,40,1,156,34,0,15,0,0,45000,23,13,0,25,169,36.8880004882812,1,6.23999977111816,1.83098018169403
34,1,335,8,0,1,42,0,335,32,0,6,1,1,27500,20,20,1,40,400,10.0799999237061,1,8.375,2.12525105476379
43,1,700,12,0,0,40,1,100,43,0,12,0,0,32500,25,25,0,18,625,27.2999992370605,1,5.55555534362793,1.71479833126068
41,0,540,12,0,0,45,1,0,39,0,12,0,NA,32500,23,21,0,0,441,32.5,0,NA,NA
30,1,750,15,0,0,56,0,535,31,0,13,0,0,55000,9,12,1,40,144,27.1800003051758,1,13.375,2.59338736534119
44,0,1000,18,0,0,48,1,0,45,0,16,0,NA,3000,20,23,0,0,529,3,0,NA,NA
35,NA,0,13,0,0,90,0,90,34,0,16,0,0,17500,16,12,1,24,144,12.8199996948242,1,3.75,1.32175588607788
33,0,500,16,0,0,40,0,100,27,0,12,0,0,45000,11,9,1,16,81,39.7999992370605,1,6.25,1.83258152008057
38,0,400,13,0,0,40,1,0,37,0,13,0,NA,22500,19,18,0,0,324,22.5,0,NA,NA
40,0,388,12,0,0,40,0,484,41,0,12,0,0,55000,22,23,0,40,529,29.8320007324219,1,12.1000003814697,2.49320554733276
45,0,363,12,0,0,40,1,581,43,0,13,0,0,55000,27,24,0,40,576,24.7880001068115,1,14.5249996185303,2.6758713722229
38,0,354,12,0,0,42,0,440,36,0,14,0,0,0,20,16,1,0,256,0,0,NA,NA
59,NA,0,16,0,0,16,0,0,58,0,16,0,NA,112500,37,36,0,0,1296,112.5,0,NA,NA
54,1,650,15,0,0,35,0,138,54,0,15,0,0,27500,33,33,0,28,1089,20.3239994049072,1,4.92857122421265,1.59504914283752
40,1,700,18,0,0,40,0,680,39,0,18,0,1,55000,16,15,1,40,225,19.6399993896484,1,17,2.83321332931519
53,0,250,12,0,0,40,0,250,49,0,12,0,0,27500,35,31,0,40,961,14.5,1,6.25,1.83258152008057
36,NA,0,16,0,0,50,0,0,35,0,12,1,NA,112500,14,17,1,0,289,112.5,0,NA,NA
34,1,531,12,0,0,35,1,420,41,0,16,0,0,55000,16,19,0,32,361,33.1599998474121,1,13.125,2.57451891899109
60,0,865,18,0,0,68,0,0,57,0,16,0,NA,55000,36,35,0,0,1225,55,0,NA,NA
62,NA,0,9,0,0,0,0,0,59,0,10,0,NA,13750,47,43,0,0,1849,13.75,0,NA,NA
33,0,105,13,0,0,20,0,397,31,0,12,0,0,27500,14,13,0,40,169,6.85599994659424,1,9.92500019073486,2.29505681991577
57,1,1000,14,0,0,48,0,0,54,0,12,0,NA,112500,37,36,0,0,1296,112.5,0,NA,NA
41,1,1759,16,1,0,48,1,300,41,1,16,0,0,67500,19,19,0,40,361,51.9000015258789,1,7.5,2.01490306854248
50,1,326,12,0,0,40,0,298,49,0,12,0,1,32500,32,31,0,35,961,17.003999710083,1,8.51428604125977,2.14174556732178
35,1,800,12,0,1,40,1,0,36,0,12,0,NA,45000,17,18,0,0,324,45,0,NA,NA
47,1,360,12,0,0,40,1,0,47,0,12,0,NA,22500,29,29,0,0,841,22.5,0,NA,NA
41,1,400,7,0,0,40,1,0,40,0,9,0,NA,22500,28,25,0,0,625,22.5,0,NA,NA
45,0,490,10,0,1,48,0,775,38,0,12,1,0,55000,29,20,0,70,400,14.6999998092651,1,11.0714282989502,2.40436768531799
34,NA,0,15,0,0,60,0,445,39,0,13,0,0,27500,13,20,0,40,400,4.3600001335144,1,11.125,2.40919494628906
64,NA,0,12,0,0,0,0,0,59,0,12,0,NA,6250,46,41,0,0,1681,6.25,0,NA,NA
50,0,630,12,0,0,45,0,400,47,0,12,0,0,67500,32,29,0,32,841,46.7000007629395,1,12.5,2.52572870254517
23,1,230,6,0,1,40,1,200,29,0,16,1,0,17500,11,7,0,40,49,7.09999990463257,1,5,1.60943794250488
55,0,440,12,0,0,32,0,0,50,0,11,0,NA,13750,37,33,0,0,1089,13.75,0,NA,NA
46,0,350,12,0,0,40,0,338,45,0,13,0,0,67500,28,26,0,40,676,49.923999786377,1,8.44999980926514,2.13416647911072
47,1,420,12,0,0,40,0,150,48,0,12,0,0,27500,29,30,0,35,900,19.7000007629395,1,4.2857141494751,1.45528721809387
39,0,757,12,0,0,37,1,158,40,0,13,0,0,45000,21,21,0,30,441,36.7840003967285,1,5.26666688919067,1.66139769554138
36,0,390,12,0,0,40,0,60,35,0,10,0,0,27500,18,19,1,8,361,24.3799991607666,1,7.5,2.01490306854248
45,NA,0,12,0,0,60,1,0,42,0,13,0,NA,22500,27,23,0,0,529,22.5,0,NA,NA
28,0,380,12,0,0,30,0,400,27,0,14,0,0,32500,10,7,0,40,49,11.6999998092651,1,10,2.30258512496948
49,0,680,12,0,0,40,1,600,46,0,16,0,0,45000,31,24,0,40,576,13.8000001907349,1,15,2.70805025100708
57,0,800,18,0,0,40,0,500,53,0,16,0,0,67500,33,31,0,40,961,41.5,1,12.5,2.52572870254517
51,NA,0,18,0,0,0,0,0,50,0,14,0,NA,112500,27,30,0,0,900,112.5,0,NA,NA
58,NA,0,12,0,0,0,1,375,53,0,12,0,1,45000,40,35,0,40,1225,25.5,1,9.375,2.23804664611816
41,0,1008,18,0,0,60,1,449,35,0,14,0,0,67500,17,15,0,40,225,44.1520004272461,1,11.2250003814697,2.41814351081848
33,NA,0,12,0,0,65,0,320,34,0,12,0,0,55000,15,16,1,40,256,38.3600006103516,1,8,2.0794415473938
45,1,577,16,0,0,40,1,190,45,0,12,0,0,45000,23,27,0,35,729,35.1199989318848,1,5.42857122421265,1.69167602062225
44,0,800,14,0,0,40,1,0,49,0,12,0,NA,55000,24,31,0,0,961,55,0,NA,NA
57,NA,0,12,0,0,0,0,505,56,0,12,0,0,37500,39,38,0,40,1444,11.2399997711182,1,12.625,2.53567886352539
38,1,700,16,0,0,60,0,0,31,0,12,0,NA,32500,16,13,1,0,169,32.5,0,NA,NA
52,0,890,10,0,0,32,0,276,50,0,12,0,0,55000,36,32,0,35,1024,40.6479988098145,1,7.88571405410767,2.06505274772644
30,0,600,16,0,0,55,0,360,29,0,16,0,0,55000,8,7,1,50,49,36.2799987792969,1,7.19999980926514,1.97408103942871
57,1,600,13,0,0,40,1,100,41,0,13,0,0,55000,38,22,0,18,484,49.7999992370605,1,5.55555534362793,1.71479833126068
36,0,400,12,0,0,30,0,280,27,0,12,0,0,32500,18,9,0,40,81,17.9400005340576,1,7,1.94591009616852
69,NA,0,8,0,0,0,0,0,54,0,8,0,NA,17500,55,40,0,0,1600,17.5,0,NA,NA
27,0,523,12,0,0,70,0,257,25,0,12,0,0,32500,9,7,1,35,49,19.1359996795654,1,7.34285736083984,1.99372804164886
64,0,174,14,0,0,40,1,40,56,0,13,0,0,27500,44,37,0,8,1369,25.4200000762939,1,5,1.60943794250488
47,1,480,6,0,0,40,0,0,49,0,12,0,NA,55000,35,31,0,0,961,55,0,NA,NA
44,0,850,12,0,0,50,1,380,43,0,12,0,0,45000,26,25,0,35,625,25.2399997711182,1,10.8571424484253,2.38482308387756
58,0,240,12,0,0,45,0,170,54,0,8,0,0,17500,40,40,0,40,1600,8.65999984741211,1,4.25,1.44691896438599
55,0,500,12,0,0,55,0,700,55,0,17,0,0,3000,37,32,0,45,1024,0,1,15.5555553436279,2.7444179058075
59,0,350,12,1,0,40,0,450,49,1,12,0,0,37500,41,31,0,35,961,14.1000003814697,1,12.8571424484253,2.55389952659607
35,0,431,9,0,0,40,1,0,27,0,10,0,NA,17500,20,11,0,0,121,17.5,0,NA,NA
57,NA,0,12,0,0,0,0,0,54,0,10,0,NA,45000,39,38,0,0,1444,45,0,NA,NA
54,0,750,12,0,0,40,0,0,54,0,10,0,NA,45000,36,38,0,0,1444,45,0,NA,NA
42,0,1500,18,0,0,55,0,0,43,0,16,0,NA,112500,18,21,1,0,441,112.5,0,NA,NA
43,0,635,16,0,0,40,0,0,40,0,16,0,NA,32500,21,18,1,0,324,32.5,0,NA,NA
64,NA,0,12,0,0,0,0,0,36,0,15,0,NA,17500,46,15,0,0,225,17.5,0,NA,NA
35,0,600,12,0,0,50,0,0,34,0,12,0,NA,45000,17,16,1,0,256,45,0,NA,NA
52,1,260,14,0,0,40,1,175,38,0,14,0,0,17500,32,18,0,30,324,8.39999961853027,1,5.83333349227905,1.76358866691589
44,NA,0,18,0,0,70,0,625,38,0,16,0,0,112500,20,16,1,56,256,80,1,11.1607141494751,2.41240000724792
56,0,350,18,0,0,60,0,0,49,0,12,0,NA,32500,32,31,0,0,961,32.5,0,NA,NA
48,0,317,12,0,0,40,1,170,37,0,12,0,0,13750,30,19,0,40,361,4.90999984741211,1,4.25,1.44691896438599
48,0,317,12,0,0,40,1,170,37,0,12,0,0,13750,30,19,0,40,361,4.90999984741211,1,4.25,1.44691896438599
41,1,700,18,0,0,45,0,0,40,0,16,0,NA,37500,17,18,1,0,324,37.5,0,NA,NA
64,NA,0,11,1,0,0,0,0,58,1,12,0,NA,27500,47,40,0,0,1600,27.5,0,NA,NA
48,0,1500,17,0,0,80,1,0,50,0,15,0,NA,0,25,29,0,0,841,0,0,NA,NA
56,NA,0,11,0,0,0,0,0,50,0,11,0,NA,22500,39,33,0,0,1089,22.5,0,NA,NA
35,1,600,12,0,0,40,0,0,33,0,12,0,NA,32500,17,15,1,0,225,32.5,0,NA,NA
28,1,480,12,0,0,40,0,0,33,0,14,0,NA,0,10,13,1,0,169,0,0,NA,NA
35,0,380,11,0,1,40,1,260,44,0,12,1,0,32500,18,26,0,40,676,18.9799995422363,1,6.5,1.8718022108078
39,0,775,16,0,0,18,0,87,42,0,16,0,0,27500,17,20,1,12,400,22.9759998321533,1,7.25,1.981001496315
41,NA,0,12,0,0,50,0,400,39,0,12,0,0,67500,23,21,0,40,441,46.7000007629395,1,10,2.30258512496948
52,0,750,12,0,0,0,0,0,34,0,14,0,NA,45000,34,14,1,0,196,45,0,NA,NA
30,NA,0,16,0,0,0,0,300,37,0,16,0,0,0,8,15,0,40,225,0,1,7.5,2.01490306854248
38,0,650,13,0,1,40,0,0,22,0,8,0,NA,32500,19,8,1,0,64,32.5,0,NA,NA
72,NA,0,12,0,0,0,0,0,38,0,18,0,NA,6250,54,14,0,0,196,6.25,0,NA,NA
34,1,960,16,0,0,60,0,0,30,0,12,0,NA,3000,12,12,1,0,144,3,0,NA,NA
37,0,800,16,0,0,65,0,611,38,0,16,0,1,67500,15,16,1,40,256,35.7280006408691,1,15.2749996185303,2.72621750831604
29,0,603,12,0,0,40,0,600,22,0,12,0,0,67500,11,4,0,40,16,36.2999992370605,1,15,2.70805025100708
32,0,456,14,0,0,48,0,320,31,0,12,0,0,45000,12,13,1,40,169,28.3600006103516,1,8,2.0794415473938
56,1,440,12,0,1,0,0,0,55,0,12,0,NA,37500,38,37,0,0,1369,37.5,0,NA,NA
40,NA,0,16,0,0,45,0,650,40,0,18,0,1,67500,18,16,1,30,256,33.7000007629395,1,21.6666660308838,3.0757749080658
34,1,530,12,0,1,50,0,500,34,0,15,1,0,17500,16,13,1,40,169,0,1,12.5,2.52572870254517
63,NA,0,12,0,0,0,0,578,58,0,12,0,0,37500,45,40,0,32,1600,7.44399976730347,1,18.0625,2.89383792877197
24,0,560,11,0,0,31,0,280,28,0,12,0,1,17500,7,10,1,40,100,2.94000005722046,1,7,1.94591009616852
39,1,360,13,0,0,55,0,0,37,0,13,0,NA,45000,20,18,0,0,324,45,0,NA,NA
61,NA,0,12,0,0,0,0,575,55,0,12,0,0,45000,43,37,0,50,1369,15.1000003814697,1,11.5,2.44234704971313
37,1,800,12,0,0,48,0,550,28,0,14,0,0,67500,19,8,1,40,64,38.9000015258789,1,13.75,2.62103891372681
27,NA,0,18,0,0,50,0,0,31,0,16,0,NA,67500,3,9,1,0,81,67.5,0,NA,NA
39,0,1165,18,0,0,65,1,576,34,0,12,0,0,112500,15,16,0,25,256,82.5479965209961,1,23.0400009155273,3.13723182678223
33,1,1080,13,0,0,24,0,543,31,0,12,0,0,32500,14,13,1,42,169,4.26399993896484,1,12.9285717010498,2.55943965911865
60,NA,0,12,0,0,0,0,0,55,0,10,0,NA,17500,42,39,0,0,1521,17.5,0,NA,NA
30,1,1000,16,1,0,0,1,300,24,0,13,1,0,45000,8,5,0,0,25,29.3999996185303,0,NA,NA
39,0,320,6,0,0,80,1,173,34,0,12,0,0,6250,27,16,0,32,256,0,1,5.40625,1.68755567073822
54,NA,0,12,0,0,0,0,149,38,0,12,0,0,8750,36,20,0,28,400,1.00199997425079,1,5.32142877578735,1.67174184322357
32,0,675,16,0,0,40,0,96,32,0,16,0,0,67500,10,10,1,12,100,62.507999420166,1,8,2.0794415473938
39,0,900,17,0,0,16,1,500,43,0,14,0,0,45000,16,23,0,40,529,19,1,12.5,2.52572870254517
46,NA,0,12,0,0,50,1,640,36,0,14,0,0,67500,28,16,0,35,256,34.2200012207031,1,18.2857151031494,2.90612006187439
42,0,1000,16,0,0,40,1,0,42,0,16,0,NA,55000,20,20,0,0,400,55,0,NA,NA
65,NA,0,12,0,0,0,0,170,57,0,12,0,0,3000,47,39,0,21,1521,0,1,8.09523773193359,2.09127593040466
65,NA,0,12,0,0,0,0,170,57,0,12,0,0,3000,47,39,0,21,1521,0,1,8.09523773193359,2.09127593040466
35,NA,0,16,0,0,60,0,338,33,0,12,0,0,45000,13,15,1,30,225,27.423999786377,1,11.2666664123535,2.42184853553772
24,0,316,12,0,0,40,0,358,31,0,13,0,0,32500,6,12,1,40,144,13.8839998245239,1,8.94999980926514,2.19165349006653
32,0,825,16,0,0,40,0,850,32,0,16,0,1,45000,10,10,1,45,100,0.800000011920929,1,18.8888893127441,2.93857383728027
39,0,1200,15,0,0,60,0,440,41,0,14,0,0,55000,18,21,1,20,441,32.1199989318848,1,22,3.09104251861572
41,0,244,14,0,1,60,0,433,34,0,16,1,1,45000,21,12,1,35,144,22.4839992523193,1,12.3714284896851,2.51538968086243
33,NA,0,12,0,0,55,1,0,36,0,13,0,NA,0,15,17,0,0,289,0,0,NA,NA
22,0,240,12,0,0,40,0,152,22,0,12,0,0,8750,4,4,1,40,16,0.846000015735626,1,3.79999995231628,1.33500111103058
40,0,807,18,0,0,54,0,0,38,0,12,0,NA,45000,16,20,1,0,400,45,0,NA,NA
49,NA,0,12,0,0,40,1,712,45,0,13,0,1,0,31,26,0,40,676,0,1,17.7999992370605,2.8791983127594
30,0,640,14,0,0,40,0,0,23,0,17,0,NA,37500,10,0,0,0,0,37.5,0,NA,NA
28,1,830,12,0,0,58,0,520,28,0,12,0,0,67500,10,10,1,40,100,40.4599990844727,1,13,2.56494927406311
60,0,229,12,0,0,40,0,229,58,0,12,0,0,13750,42,40,0,35,1600,1.84200000762939,1,6.54285717010498,1.87837398052216
40,0,400,16,0,0,45,1,0,34,0,15,0,NA,32500,18,13,0,0,169,32.5,0,NA,NA
36,1,590,16,0,0,32,0,559,35,0,16,0,0,55000,14,13,0,40,169,25.931999206543,1,13.9750003814697,2.63726997375488
29,0,520,12,0,0,40,0,0,26,0,10,1,NA,32500,11,10,1,0,100,32.5,0,NA,NA
41,0,300,14,0,0,35,1,600,42,0,17,0,1,45000,21,19,0,0,361,13.8000001907349,0,NA,NA
58,NA,0,13,0,0,0,0,0,58,0,12,0,NA,3000,39,40,0,0,1600,3,0,NA,NA
46,0,500,16,0,0,50,0,0,46,0,16,0,NA,45000,24,24,0,0,576,45,0,NA,NA
43,1,563,13,0,0,40,1,200,42,0,14,0,0,32500,24,22,0,40,484,22.1000003814697,1,5,1.60943794250488
43,1,680,17,0,0,35,0,0,20,0,12,0,NA,112500,20,2,0,0,4,112.5,0,NA,NA
34,1,500,12,0,0,60,1,250,39,0,12,0,0,27500,16,21,0,40,441,14.5,1,6.25,1.83258152008057
32,0,800,5,0,1,0,0,0,29,0,4,1,NA,6250,21,19,1,0,361,6.25,0,NA,NA
33,NA,0,12,0,0,40,0,470,31,0,17,0,1,45000,15,8,0,40,64,20.5599994659424,1,11.75,2.46385335922241
32,NA,0,18,0,0,90,0,0,32,0,16,0,NA,112500,8,10,1,0,100,112.5,0,NA,NA
49,0,1000,18,0,0,40,0,400,48,0,14,0,0,112500,25,28,0,40,784,91.6999969482422,1,10,2.30258512496948
55,1,557,10,0,0,40,0,264,46,0,12,0,0,55000,39,28,0,40,784,41.2719993591309,1,6.59999990463257,1.88706958293915
31,0,750,12,0,1,48,0,750,30,0,15,0,0,55000,13,9,1,36,81,16,1,20.8333339691162,3.03655433654785
52,0,1000,17,0,0,50,1,700,51,0,17,0,1,112500,29,28,0,32,784,76.0999984741211,1,21.875,3.0853443145752
27,1,360,11,0,0,40,0,203,28,0,12,0,0,32500,10,10,1,36,100,21.9440002441406,1,5.63888883590698,1.72968697547913
49,0,650,12,0,0,40,0,420,50,0,12,0,1,45000,31,32,0,0,1024,23.1599998474121,0,NA,NA
59,NA,0,13,0,0,40,0,0,57,0,12,0,NA,27500,40,39,0,0,1521,27.5,0,NA,NA
50,0,450,12,0,0,30,1,550,45,0,13,1,0,6250,32,26,0,40,676,0,1,13.75,2.62103891372681
52,0,280,9,0,0,40,0,250,46,0,9,0,0,13750,37,31,0,40,961,0.75,1,6.25,1.83258152008057
54,0,340,12,0,0,40,0,0,49,0,10,0,NA,3000,36,33,0,0,1089,3,0,NA,NA
41,0,500,14,0,0,40,0,280,44,0,12,0,1,0,21,26,1,40,676,0,1,7,1.94591009616852
34,0,650,12,0,0,40,1,0,29,0,12,0,NA,37500,16,11,0,0,121,37.5,0,NA,NA
56,0,1800,18,0,0,40,0,0,28,0,16,0,NA,3000,32,6,0,0,36,3,0,NA,NA
43,0,250,12,1,0,39,0,0,26,1,11,0,NA,8750,25,9,1,0,81,8.75,0,NA,NA
37,0,800,14,0,0,40,1,350,35,0,12,0,0,37500,17,17,0,48,289,19.2999992370605,1,7.29166650772095,1.98673212528229
33,0,600,16,0,0,40,0,0,27,0,16,0,NA,45000,11,5,1,0,25,45,0,NA,NA
32,1,765,12,0,0,55,0,650,32,0,12,0,0,45000,14,14,0,35,196,11.1999998092651,1,18.5714282989502,2.92162418365479
38,1,343,12,1,0,40,0,278,27,1,13,0,0,11500,20,8,1,40,64,0,1,6.94999980926514,1.93874168395996
36,0,210,12,0,0,31,1,135,37,0,10,0,0,22500,18,21,0,30,441,15.4799995422363,1,4.5,1.50407743453979
39,0,800,12,0,0,48,1,0,31,0,12,0,NA,32500,21,13,0,0,169,32.5,0,NA,NA
51,1,400,12,0,0,40,0,0,54,0,12,0,NA,32500,33,36,0,0,1296,32.5,0,NA,NA
