"Student","Gender","PSATM","SATM","ACTM","Rank","Size","GPAadj","PlcmtScore","Recommends","Course","Grade","RecTaken","TooHigh","TooLow","CourseSuccess"
58,1,NA,NA,32,1,634,40,47,"R8",128,"B+",1,0,0,1
59,1,63,58,27,19,599,40,47,"R8",128,"B",1,0,0,1
60,0,63,NA,28,9,286,38,47,"R8",128,"A",1,0,0,1
61,0,NA,66,27,23,417,38,47,"R8",220,"A",0,0,0,1
62,1,62,68,NA,NA,NA,33,46,"R8",126,"A",0,0,1,1
63,1,73,73,NA,4,186,38,46,"R8",128,"A-",1,0,0,1
64,1,NA,NA,31,23,566,38,46,"R8",128,"A",1,0,0,1
65,0,73,70,31,3,275,40,46,"R8",128,"C+",1,0,0,0
66,0,63,62,29,10,525,40,46,"R8",128,"A",1,0,0,1
67,0,NA,62,31,81,441,37,46,"R8",128,"A-",1,0,0,1
68,0,69,NA,32,1,55,39,46,"R8",128,"C",1,0,0,0
69,0,64,58,30,1,378,40,46,"R8",120,"A-",0,0,1,1
70,0,NA,65,29,12,432,40,46,"R8",128,"B-",1,0,0,0
71,1,61,58,28,3,143,39,46,"R8",128,"A",1,0,0,1
72,1,70,NA,31,1,245,40,46,"R8",128,"B+",1,0,0,1
73,0,56,NA,31,17,471,39,46,"R8",126,"A-",0,0,1,1
75,1,65,71,NA,1,255,40,45,"R8",128,"B+",1,0,0,1
76,0,NA,NA,29,3,217,40,45,"R8",128,"B",1,0,0,1
77,0,NA,65,29,10,464,39,45,"R8",128,"A-",1,0,0,1
78,0,64,65,28,35,365,37,45,"R8",128,"B",1,0,0,1
80,1,NA,72,31,32,462,38,45,"R8",128,"B+",1,0,0,1
81,0,NA,NA,27,1,210,40,45,"R8",128,"C",1,0,0,0
82,0,69,NA,27,4,228,40,45,"R8",128,"B-",1,0,0,0
83,0,53,NA,29,13,172,39,45,"R8",128,"C",1,0,0,0
84,0,65,NA,31,35,442,37,45,"R8",128,"A",1,0,0,1
85,0,NA,62,29,28,295,36,45,"R8",128,"B+",1,0,0,1
86,1,56,NA,28,24,378,39,44,"R8",128,"B+",1,0,0,1
87,0,64,61,29,6,373,40,44,"R8",220,"B+",0,0,0,1
88,1,NA,69,30,47,462,36,44,"R8",128,"A-",1,0,0,1
89,0,71,72,27,3,362,39,44,"R8",128,"A",1,0,0,1
90,0,60,NA,31,22,442,37,44,"R8",128,"B",1,0,0,1
92,0,60,66,NA,15,272,38,43,"R8",128,"A",1,0,0,1
93,0,66,62,30,13,172,36,43,"R8",128,"B",1,0,0,1
95,1,NA,67,31,39,295,36,43,"R8",128,"B+",1,0,0,1
96,0,66,61,27,34,465,38,43,"R8",128,"B",1,0,0,1
97,0,65,69,NA,28,262,35,43,"R8",128,"B-",1,0,0,0
98,0,65,65,28,12,350,39,43,"R8",128,"B",1,0,0,1
99,1,NA,NA,27,7,205,39,42,"R8",128,"B",1,0,0,1
101,1,NA,NA,28,72,390,37,42,"R8",128,"B+",1,0,0,1
102,1,58,NA,27,33,344,39,42,"R8",128,"C",1,0,0,0
103,0,59,NA,27,13,580,39,42,"R8",122,"A",0,0,1,1
105,0,NA,65,30,9,121,38,41,"R8",128,"B+",1,0,0,1
106,0,73,NA,29,72,494,36,41,"R8",122,"A-",0,0,1,1
107,1,59,NA,29,6,236,39,41,"R8",122,"B+",0,0,1,1
108,0,NA,NA,32,36,236,35,41,"R8",128,"B",1,0,0,1
109,1,60,58,30,24,236,37,40,"R8",128,"B",1,0,0,1
110,1,NA,64,27,15,102,35,40,"R8",128,"C",1,0,0,0
111,0,NA,NA,27,12,352,37,40,"R8",122,"A",0,0,1,1
112,1,NA,NA,31,25,184,34,40,"R8",128,"B-",1,0,0,0
113,0,70,70,29,113,462,32,40,"R8",128,"C",1,0,0,0
114,0,NA,66,31,25,316,36,40,"R8",128,"B-",1,0,0,0
115,1,62,72,29,205,482,31,39,"R8",128,"A",1,0,0,1
116,0,50,NA,26,9,90,39,39,"R8",122,"A",0,0,1,1
117,1,64,NA,28,15,244,36,38,"R8",126,"A",0,0,1,1
118,1,NA,73,NA,83,462,34,38,"R8",128,"B+",1,0,0,1
119,1,69,68,29,93,409,35,38,"R8",128,"B",1,0,0,1
120,0,61,NA,26,45,291,37,38,"R8",122,"B",0,0,1,1
121,1,63,62,28,60,295,33,38,"R8",128,"D-",1,0,0,0
771,NA,NA,NA,NA,NA,NA,NA,NA,"R8",128,"A",1,0,0,1
772,NA,NA,NA,NA,NA,NA,NA,NA,"R8",128,"A-",1,0,0,1
778,NA,NA,NA,NA,NA,NA,NA,NA,"R8",398,"A",0,0,0,1
804,0,71,NA,NA,15,300,NA,NA,"R8",128,"A-",1,0,0,1
942,NA,66,67,32,13,255,39,46,"R8",120,"A",0,0,1,1
1134,NA,NA,66,31,24,463,39,47,"R8",122,"A",0,0,1,1
1138,NA,NA,NA,29,45,438,36,41,"R8",122,"A",0,0,1,1
1157,NA,NA,65,32,2,269,40,49,"R8",122,"B+",0,0,1,1
1219,NA,67,59,31,44,486,37,39,"R8",122,"A-",0,0,1,1
1228,NA,62,NA,30,21,376,38,43,"R8",126,"B-",0,0,1,0
1233,NA,NA,NA,27,7,65,38,42,"R8",126,"B+",0,0,1,1
1234,NA,59,NA,32,26,266,37,44,"R8",126,"A-",0,0,1,1
1237,NA,NA,65,NA,NA,NA,36,44,"R8",128,"A",1,0,0,1
1238,NA,68,NA,31,1,97,40,46,"R8",128,"A-",1,0,0,1
1239,NA,61,NA,34,9,81,39,53,"R8",128,"B",1,0,0,1
1241,NA,80,80,33,3,62,39,50,"R8",128,"B",1,0,0,1
1242,NA,75,72,34,65,635,36,45,"R8",128,"A",1,0,0,1
1244,NA,59,NA,30,1,452,40,47,"R8",128,"B",1,0,0,1
1246,NA,NA,68,31,4,211,40,46,"R8",128,"A-",1,0,0,1
1248,NA,67,68,NA,NA,NA,26,34,"R8",128,"B",1,0,0,1
1251,NA,NA,75,36,24,610,40,51,"R8",128,"B",1,0,0,1
1252,NA,63,NA,27,1,287,40,43,"R8",128,"C",1,0,0,0
1253,NA,NA,NA,32,8,333,40,49,"R8",122,"A",0,0,1,1
1254,NA,59,NA,28,6,427,39,45,"R8",122,"B+",0,0,1,1
1256,NA,61,NA,31,9,269,37,45,"R8",128,"B",1,0,0,1
1257,NA,51,67,32,3,182,40,49,"R8",128,"B",1,0,0,1
1258,NA,NA,NA,36,1,628,40,55,"R8",128,"A",1,0,0,1
1260,NA,60,69,32,18,529,40,49,"R8",128,"B",1,0,0,1
1261,NA,63,NA,32,5,133,40,52,"R8",128,"A",1,0,0,1
1263,NA,74,74,33,1,72,40,51,"R8",128,"A",1,0,0,1
1264,NA,62,67,NA,12,412,39,42,"R8",128,"A",1,0,0,1
1265,NA,80,80,32,1,57,40,48,"R8",128,"A",1,0,0,1
1266,NA,NA,63,29,NA,NA,39,45,"R8",128,"A-",1,0,0,1
1267,NA,70,73,NA,NA,NA,38,49,"R8",128,"A",1,0,0,1
1270,NA,NA,61,31,5,223,40,47,"R8",128,"A",1,0,0,1
1271,NA,79,80,34,11,274,38,48,"R8",128,"A",1,0,0,1
1273,NA,NA,74,NA,1,276,40,52,"R8",128,"A-",1,0,0,1
1274,NA,65,NA,32,16,390,39,46,"R8",128,"B+",1,0,0,1
1275,NA,NA,64,31,31,398,39,45,"R8",128,"B+",1,0,0,1
1276,NA,67,74,31,72,451,34,39,"R8",128,"A",1,0,0,1
1277,NA,57,NA,25,22,351,40,41,"R8",128,"C+",1,0,0,0
1278,NA,NA,NA,31,42,452,38,43,"R8",128,"B",1,0,0,1
1279,NA,NA,NA,30,9,196,35,38,"R8",128,"C+",1,0,0,0
1280,NA,NA,NA,29,3,35,38,43,"R8",128,"C+",1,0,0,0
1281,NA,NA,69,32,33,198,34,43,"R8",128,"B+",1,0,0,1
1282,NA,65,NA,29,42,529,38,42,"R8",128,"B-",1,0,0,0
1283,NA,79,78,36,1,81,40,57,"R8",128,"A",1,0,0,1
1286,NA,NA,64,NA,45,480,38,39,"R8",128,"C",1,0,0,0
1287,NA,62,65,26,1,392,40,43,"R8",128,"A-",1,0,0,1
1288,NA,NA,60,30,57,469,35,40,"R8",128,"B-",1,0,0,0
1289,NA,NA,66,NA,8,153,38,47,"R8",128,"A",1,0,0,1
1290,NA,69,NA,31,39,526,39,48,"R8",128,"D",1,0,0,0
1293,NA,63,71,NA,14,269,39,42,"R8",128,"B-",1,0,0,0
1294,NA,NA,69,31,9,268,40,46,"R8",128,"A-",1,0,0,1
1295,NA,63,NA,29,12,269,38,45,"R8",128,"B+",1,0,0,1
1296,NA,71,71,31,NA,NA,39,48,"R8",128,"A",1,0,0,1
1297,NA,62,NA,32,1,535,40,50,"R8",128,"A",1,0,0,1
1298,NA,72,NA,33,1,321,40,50,"R8",128,"B",1,0,0,1
1299,NA,61,NA,31,27,506,39,47,"R8",128,"A-",1,0,0,1
1300,NA,62,NA,30,1,56,40,46,"R8",128,"B-",1,0,0,0
1301,NA,66,70,31,1,453,40,49,"R8",128,"A",1,0,0,1
1303,NA,NA,NA,31,1,535,40,51,"R8",128,"B",1,0,0,1
1304,NA,NA,NA,31,1,355,40,48,"R8",128,"B-",1,0,0,0
1305,NA,73,75,36,112,539,36,47,"R8",128,"B+",1,0,0,1
1306,NA,NA,68,32,131,506,33,43,"R8",128,"A-",1,0,0,1
1307,NA,63,70,31,8,519,39,47,"R8",128,"A",1,0,0,1
1309,NA,68,NA,30,17,444,40,48,"R8",128,"A",1,0,0,1
1310,NA,59,65,28,30,471,38,42,"R8",128,"A",1,0,0,1
1311,NA,NA,72,32,145,735,33,43,"R8",128,"A",1,0,0,1
1313,NA,67,56,33,34,440,37,48,"R8",128,"A",1,0,0,1
1314,NA,63,74,31,75,447,36,39,"R8",128,"A-",1,0,0,1
1315,NA,NA,NA,32,15,182,35,45,"R8",128,"A",1,0,0,1
1316,NA,70,73,32,1,506,40,50,"R8",128,"A",1,0,0,1
1317,NA,NA,67,30,16,415,38,43,"R8",128,"A",1,0,0,1
1318,NA,79,NA,33,19,308,39,50,"R8",128,"B",1,0,0,1
1319,NA,67,75,32,29,185,37,44,"R8",128,"A-",1,0,0,1
1320,NA,55,NA,27,5,81,39,42,"R8",128,"C+",1,0,0,0
1321,NA,NA,72,32,59,360,35,42,"R8",128,"B",1,0,0,1
1323,NA,61,68,NA,NA,NA,39,46,"R8",128,"A",1,0,0,1
1324,NA,62,65,30,1,392,40,47,"R8",120,"A",0,0,1,1
1325,NA,67,67,30,44,453,38,46,"R8",128,"B",1,0,0,1
1326,NA,64,69,NA,7,210,39,42,"R8",128,"B+",1,0,0,1
1327,NA,70,72,32,1,506,40,51,"R8",128,"A-",1,0,0,1
1328,NA,66,69,28,4,336,39,42,"R8",128,"C+",1,0,0,0
1329,NA,66,70,NA,23,350,39,49,"R8",128,"A-",1,0,0,1
1330,NA,79,78,31,2,94,40,49,"R8",128,"A",1,0,0,1
1331,NA,NA,NA,32,25,336,37,46,"R8",128,"A",1,0,0,1
1332,NA,NA,74,NA,103,376,32,44,"R8",128,"A-",1,0,0,1
1333,NA,67,NA,29,12,565,39,49,"R8",128,"B+",1,0,0,1
1334,NA,63,NA,29,9,182,39,47,"R8",128,"B+",1,0,0,1
1335,NA,68,69,31,1,275,40,51,"R8",128,"A-",1,0,0,1
1336,NA,NA,77,34,1,115,40,55,"R8",128,"A",1,0,0,1
1337,NA,60,NA,31,59,531,34,42,"R8",128,"B+",1,0,0,1
1338,NA,60,NA,30,1,506,40,46,"R8",128,"B+",1,0,0,1
1339,NA,NA,72,33,NA,NA,29,40,"R8",128,"C+",1,0,0,0
1350,NA,57,71,31,15,635,38,44,"R8",220,"B-",0,0,0,0
1398,NA,67,69,32,185,565,32,39,"R8",117,"A",0,0,1,1
1442,NA,NA,59,27,135,445,36,38,"R8",126,"B-",0,0,1,0
1534,NA,80,71,33,9,529,40,50,"R8",128,"B+",1,0,0,1
1557,NA,NA,NA,32,NA,NA,36,48,"R8",128,"A-",1,0,0,1
1623,NA,75,59,31,1,80,40,48,"R8",128,"B+",1,0,0,1
1642,NA,NA,70,30,123,445,36,41,"R8",128,"C",1,0,0,0
1646,NA,70,NA,34,27,398,40,54,"R8",128,"A",1,0,0,1
